head,class_idx,class_name,t,cosine,l2
fm_rollout,3,767-300,0.6666666666666666,0.8283613324165344,0.5397999286651611
fm_rollout,3,767-300,0.75,0.8666960000991821,0.47397613525390625
fm_rollout,3,767-300,0.8333333333333334,0.8972088098526001,0.4218465983867645
fm_rollout,3,767-300,0.9166666666666666,0.9207603931427002,0.38010814785957336
fm_rollout,3,767-300,1.0,0.9385851621627808,0.34631580114364624
fm_rollout,4,A320,0.0,0.1258205622434616,4.730574607849121
fm_rollout,4,A320,0.08333333333333333,0.23800447583198547,3.0180869102478027
fm_rollout,4,A320,0.16666666666666666,0.389678418636322,1.9828182458877563
fm_rollout,4,A320,0.25,0.5485695600509644,1.3490421772003174
fm_rollout,4,A320,0.3333333333333333,0.6849417090415955,0.9653743505477905
fm_rollout,4,A320,0.4166666666666667,0.7812550067901611,0.7335538268089294
fm_rollout,4,A320,0.5,0.8429217338562012,0.5866910815238953
fm_rollout,4,A320,0.5833333333333334,0.8833895921707153,0.48599565029144287
fm_rollout,4,A320,0.6666666666666666,0.9118521213531494,0.41248655319213867
fm_rollout,4,A320,0.75,0.9328420758247375,0.356991171836853
fm_rollout,4,A320,0.8333333333333334,0.9485713243484497,0.31439009308815
fm_rollout,4,A320,0.9166666666666666,0.9603502154350281,0.281342089176178
fm_rollout,4,A320,1.0,0.9691234827041626,0.25551658868789673
fm_rollout,5,A340-200,0.0,0.37615182995796204,1.2414764165878296
fm_rollout,5,A340-200,0.08333333333333333,0.4713480472564697,1.0229581594467163
fm_rollout,5,A340-200,0.16666666666666666,0.5376761555671692,0.8721724152565002
fm_rollout,5,A340-200,0.25,0.5849027037620544,0.7629492878913879
fm_rollout,5,A340-200,0.3333333333333333,0.6319307684898376,0.6793220639228821
fm_rollout,5,A340-200,0.4166666666666667,0.6842095255851746,0.6118809580802917
fm_rollout,5,A340-200,0.5,0.7389048337936401,0.5553362369537354
fm_rollout,5,A340-200,0.5833333333333334,0.7908276319503784,0.5068519711494446
fm_rollout,5,A340-200,0.6666666666666666,0.8359450101852417,0.4649612307548523
fm_rollout,5,A340-200,0.75,0.8725879788398743,0.42888134717941284
fm_rollout,5,A340-200,0.8333333333333334,0.9010288715362549,0.39809319376945496
fm_rollout,5,A340-200,0.9166666666666666,0.9225354194641113,0.37211477756500244
fm_rollout,5,A340-200,1.0,0.9386205673217773,0.35042276978492737
fm_rollout,6,Cessna 172,0.0,0.5272819399833679,1.04334557056427
fm_rollout,6,Cessna 172,0.08333333333333333,0.7449184060096741,0.7427681684494019
